entry_time,exit_time,direction,tier,entry_price,tp_price,sl_price,exit_price,result,pnl_pct,pnl_abs
2022-11-19 21:30:00,2022-11-20 21:30:00,short,2,16652.1,16358.0,16946.199999999997,16430.6,timeout,1.2301625620792573,65.34172241417143
2022-11-22 13:00:00,2022-11-23 07:30:00,short,3,16022.4,15443.2,16601.6,16601.6,SL,-3.7149390852806006,-99.77611976500619
2022-11-27 03:00:00,2022-11-28 01:15:00,short,2,16517.9,16313.1,16722.700000000004,16313.1,TP,1.1398670533179223,84.03385711510306
2022-11-28 14:30:00,2022-11-28 16:15:00,short,2,16245.5,16040.0,16451.0,16040.0,TP,1.164965682804469,85.02218406957346
2022-11-28 16:45:00,2022-11-29 16:45:00,short,3,16303.8,16040.0,16567.6,16403.9,timeout,-0.7139672959678246,-41.75225024105916
2022-11-30 17:15:00,2022-11-30 19:15:00,long,3,16757.8,17082.2,16433.399999999998,17082.2,TP,1.8358149637780703,90.22227170298508
2022-12-01 13:45:00,2022-12-01 15:30:00,long,3,17082.0,17248.3,16915.7,16915.7,SL,-1.0735393981969283,-100.95361919382215
2022-12-01 16:15:00,2022-12-02 16:15:00,long,2,16945.3,17348.5,16542.1,16902.5,timeout,-0.3525774108454809,-14.21220045106389
2022-12-03 20:45:00,2022-12-04 20:45:00,long,3,16927.6,17348.5,16506.699999999997,17080.6,timeout,0.8038493348141499,31.01744238512815
2022-12-05 15:00:00,2022-12-06 15:00:00,long,3,17043.7,17348.5,16738.9,16956.2,timeout,-0.6133861778839101,-32.51917950183862
2022-12-06 17:15:00,2022-12-07 17:15:00,long,2,16963.0,17430.0,16496.0,16810.7,timeout,-0.9978364676059618,-34.899852755277706
2022-12-08 12:00:00,2022-12-08 18:15:00,short,2,16831.8,16655.0,17008.6,17008.6,SL,-1.1503927090388388,-99.4379450986534
2022-12-09 13:30:00,2022-12-10 13:30:00,long,3,17130.2,17294.9,16965.5,17141.0,timeout,-0.03695345063105351,-3.4271944883904326
2022-12-10 22:30:00,2022-12-11 22:30:00,long,2,17113.0,17365.4,16860.6,17114.1,timeout,-0.09357213814060338,-5.846946232882266
2022-12-11 23:00:00,2022-12-12 23:00:00,long,2,17099.1,17365.4,16832.799999999996,17147.1,timeout,0.1807165289401197,10.723848398854543
2022-12-15 13:00:00,2022-12-16 13:00:00,long,3,17564.8,18400.0,16729.6,16997.9,timeout,-3.3274776826379906,-67.48082465250509
2022-12-17 21:15:00,2022-12-18 21:15:00,short,2,16700.1,16521.1,16879.1,16738.0,timeout,-0.32694474883384805,-27.281414127125604
2022-12-18 22:30:00,2022-12-19 17:30:00,short,3,16786.3,16521.1,17051.5,16521.1,TP,1.4798597665953828,85.90108552314626
